0,1
0,0.7768979786991262
1,0.9983591388577315
2,0.9959484215204616
3,0.9936468000083005
4,0.9191816553018671
5,0.6156034121492178
6,0.9963532172089852
7,0.020143107527200464
8,0.15238243985749364
