0,1
"('0', 1)",-1.3928703264010225
"('0', 2)",-2.0463585262527655
"('0', 3)",-2.2502029734879536
"('0', 4)",-2.3120672312895683
"('0', 5)",-2.329867306929903
"('0', 6)",-2.334893726482747
"('0', 7)",-2.3364425057227
"('0', 8)",-2.3369434286562285
"('0', 9)",-2.3371378071709077
"('0', 10)",-2.337226619386265
"('0', 11)",-2.337270146106986
"('0', 12)",-2.3372921270864393
"('0', 13)",-2.3373036540387404
"('0', 14)",-2.3373090641644088
"('0', 15)",-2.3373115989082622
"('0', 16)",-2.337312760281769
"('0', 17)",-2.337313262161023
"('0', 18)",-2.337313488006689
"('0', 19)",-2.3373135840937502
"('0', 20)",-2.337313629328586
"('0', 21)",-2.3373136519282625
"('0', 22)",-2.337313663401946
"('0', 23)",-2.3373136690344856
"('0', 24)",-2.3373136714752474
