0,1
"('0', 1)",-0.048895051907493554
"('1', 1)",-0.10798251179567328
"('0', 2)",-0.0680520386402472
"('1', 2)",-0.12276664696395148
"('0', 3)",-0.07260211937660024
"('1', 3)",-0.12599160778965154
"('0', 4)",-0.07384461384195055
"('1', 4)",-0.12683531231796197
"('0', 5)",-0.07419002403612672
"('1', 5)",-0.12706626249187203
"('0', 6)",-0.07428657943690194
"('1', 6)",-0.12713051916926532
"('0', 7)",-0.0743162435537155
"('1', 7)",-0.12715023316550184
"('0', 8)",-0.07432582904032198
"('1', 8)",-0.12715660067918053
"('0', 9)",-0.07432954744094472
"('1', 9)",-0.12715907040182345
"('0', 10)",-0.07433124617537658
"('1', 10)",-0.12716019861593447
"('0', 11)",-0.0743320786729354
"('1', 11)",-0.12716075150355968
"('0', 12)",-0.07433249907157356
"('1', 12)",-0.12716103069955914
"('0', 13)",-0.07433271952773515
"('1', 13)",-0.1271611771083175
"('0', 14)",-0.0743328229970997
"('1', 14)",-0.12716124582386998
"('0', 15)",-0.07433287147424036
"('1', 15)",-0.1271612780182121
"('0', 16)",-0.07433289368554485
"('1', 16)",-0.12716129276903576
"('0', 17)",-0.0743329032839957
"('1', 17)",-0.12716129914349125
"('0', 18)",-0.07433290760329901
"('1', 18)",-0.12716130201199544
"('0', 19)",-0.07433290944096335
"('1', 19)",-0.1271613032324121
"('0', 20)",-0.07433291030607876
"('1', 20)",-0.12716130380694562
"('0', 21)",-0.07433291073829856
"('1', 21)",-0.12716130409398904
"('0', 22)",-0.07433291095773278
"('1', 22)",-0.1271613042397189
"('0', 23)",-0.07433291106545262
"('1', 23)",-0.12716130431125752
"('0', 24)",-0.07433291111213405
"('1', 24)",-0.12716130434226008
