0,1
"('0', 1)",0.17606688504769546
"('1', 1)",0.18468808229402842
"('2', 1)",0.2893969541990035
"('3', 1)",0.22977310416682267
"('4', 1)",0.21686892825092038
"('5', 1)",0.25165340475926257
"('6', 1)",0.2492316635966924
"('7', 1)",0.2735679887219586
"('8', 1)",0.2536984250193327
"('0', 2)",0.1979524519036845
"('1', 2)",0.24299260638736098
"('2', 2)",0.3739635145305603
"('3', 2)",0.3008621770504547
"('4', 2)",0.2478851761664158
"('5', 2)",0.32948874981196696
"('6', 2)",0.32114985359240644
"('7', 2)",0.33464035502246786
"('8', 2)",0.3869905698256671
"('0', 3)",0.2068614141316514
"('1', 3)",0.2621634842285164
"('2', 3)",0.4007953498087539
"('3', 3)",0.321865071261338
"('4', 3)",0.2614372647762396
"('5', 3)",0.35465370150181535
"('6', 3)",0.3442960201706468
"('7', 3)",0.35408689709155133
"('8', 3)",0.4236324940716287
"('0', 4)",0.20906180961394316
"('1', 4)",0.26900017810923815
"('2', 4)",0.4102349258224675
"('3', 4)",0.3279148362936502
"('4', 4)",0.2632358155022483
"('5', 4)",0.3632137604797885
"('6', 4)",0.3521003664789193
"('7', 4)",0.36083361522005863
"('8', 4)",0.4334388184732451
"('0', 5)",0.20971000239183551
"('1', 5)",0.2709959200592343
"('2', 5)",0.41298121151449446
"('3', 5)",0.32967887656068534
"('4', 5)",0.26367399855547535
"('5', 5)",0.3657005029181048
"('6', 5)",0.35437202803560486
"('7', 5)",0.36279611594164185
"('8', 5)",0.4362088814332812
"('0', 6)",0.20989506980052558
"('1', 6)",0.2715609813647297
"('2', 6)",0.4137578571707391
"('3', 6)",0.3301796404394312
"('4', 6)",0.26379330758150576
"('5', 6)",0.3664037026158798
"('6', 6)",0.35501522677086444
"('7', 6)",0.3633513005608628
"('8', 6)",0.43698800137024163
"('0', 7)",0.2099522306131157
"('1', 7)",0.2717351582474175
"('2', 7)",0.4139971883389202
"('3', 7)",0.3303341283708986
"('4', 7)",0.2638296519672098
"('5', 7)",0.3666203948001712
"('6', 7)",0.3552135079153688
"('7', 7)",0.363522391662036
"('8', 7)",0.4372277535637744
"('0', 8)",0.20997074888231892
"('1', 8)",0.27179151544633545
"('2', 8)",0.4140746141031118
"('3', 8)",0.3303841304729116
"('4', 8)",0.2638413820822974
"('5', 8)",0.3666904977278773
"('6', 8)",0.35527766418552376
"('7', 8)",0.36357774655736136
